Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
Misconduct,2016,"Drama, Thriller",5.6,7.253,106,Shintaro Shimosawa,Simon Boyes,"Josh Duhamel, Anthony Hopkins, Al Pacino","kidnapping, ex-girlfriend, ambition, lawyer, psychological thriller, death, framed for murder, marital tensions, married man, clinical trials, civil suit, pharmaceuticals company, threats, pharmaceutical executive, playing with fire","An ambitious lawyer finds himself caught in a power struggle between a corrupt pharmaceutical executive and his firm’s senior partner. When the case takes a deadly turn, he must race to uncover the truth before he loses everything.",571,en,US
The Other Side of the Door,2016,"Thriller, Horror",5.549,7.248,96,Johannes Roberts,Johannes Roberts,"Sarah Wayne Callies, Jeremy Sisto, Sofia Rosinsky","ritual, india, death, grieving, grieving parents","Grieving over the loss of her son, a mother struggles with her feelings for her daughter and her husband. She seeks out a ritual that allows her say goodbye to her dead child, opening the veil between the world of the dead and the living. Her daughter becomes the focus of terror. She must now protect against the evil that was once her beloved son.",841,en,"GB, US"
Collide,2016,"Thriller, Action",5.5,7.155,98,Eran Creevy,Eran Creevy,"Nicholas Hoult, Felicity Jones, Anthony Hopkins","on the run, drugs","An American backpacker gets involved with a ring of drug smugglers as their driver, and winds up on the run from his employers across Cologne’s autobahns.",585,en,"GB, US"
Jeruzalem,2016,"Horror, Action, Science Fiction, Thriller",5.5,7.272,87,Yoav Paz,Doron Paz,"Yael Grobglas, Danielle Jadelyn, Yon Tumarkin","israel, jerusalem, demon, demonic possession, biblical plagues, found footage, hell on earth, entrance to hell, apocalyptic event","When a couple of American young adults fly to Israel to visit the city of Jerusalem, a biblical nightmare falls upon the city.",596,en,IL
Home Invasion,2016,"Thriller, Drama, Crime, TV Movie, Horror",5.5,7.447,88,David Tennant,Peter Sullivan,"Natasha Henstridge, Jason Patric, Liam Dickinson","canada, robbery, explosive, gang of thieves, danger of life, stepmother, hidden camera, high tech surveillance, wealthy, mansion, surveillance, break in, rainstorm, security system, emergency, rich husband, home security, remote location, blocked road, intruders, suspense, stepmother stepson relationship, absent father, masked criminals, peninsula, swing bridge, professional criminal","Terror arrives at the one place we all feel safest... When a wealthy woman, Chloe, and her stepson, Jacob, are targeted by a trio of expert thieves in their remote mansion, her only form of help comes from a call with Mike, a security systems specialist. But as the intruders become increasingly hostile and the connection wavers, will she trust him to be her eyes and navigate her to safety?",146,en,US
The Assignment,2016,"Action, Crime, Thriller",5.476,7.498,95,Walter Hill,,"Michelle Rodriguez, Sigourney Weaver, Tony Shalhoub","assassin, gangster, sex change, revenge, mad surgeon","Ace assassin Frank Kitchen is double crossed by gangsters and falls into the hands of rogue surgeon known as The Doctor who turns him into a woman. The hitman, now a hitwoman, sets out for revenge, aided by a nurse named Johnnie who also has secrets.",517,en,US
Assassin's Creed,2016,"Action, Adventure, Science Fiction",5.425,9.188,116,Justin Kurzel,,"Michael Fassbender, Marion Cotillard, Jeremy Irons","assassin, spain, assassination, chase, secret society, brotherhood, parkour, conspiracy, religion, memory, based on video game, 15th century, corporate conspiracy, genetic memory","Through a technology that unlocks the generic memories of his ancestor in 15th century Spain, Callum Lynch discovers he is a descendant of an ancient line of Assassins and amasses lethal skills to take on the oppressive Templar Order.",7768,en,"FR, US"
Ghostbusters,2016,"Action, Fantasy, Comedy",5.348,14.052,117,Paul Feig,,"Kristen Wiig, Melissa McCarthy, Kate McKinnon","female friendship, ghost hunting, reboot, ghost","Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",6463,en,US
Independence Day: Resurgence,2016,"Action, Adventure, Science Fiction",5.333,13.567,120,Roland Emmerich,Gabriel Sherman,"Liam Hemsworth, Jeff Goldblum, Jessie T. Usher","alien, alien invasion","We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",6096,en,US
The Forest,2016,"Horror, Thriller, Mystery",5.224,7.283,95,Jason Zada,Ben Ketai,"Natalie Dormer, Eoin Macken, Stephanie Vogt","suicide attempt, supernatural, childhood trauma, female protagonist, tokyo, japan, identical twin, lost in the woods, sister sister relationship, mount fuji, japan, aokigahara, haunted forest","Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.",1752,en,US
Blair Witch,2016,"Thriller, Horror",5.2,7.832,89,Adam Wingard,Simon Barrett,"James Allen McCune, Callie Hernandez, Brandon Scott","tree, river, camping, tent, rain, supernatural, infection, forest, maryland, woods, flashlight, handheld camera, campfire, subjective camera, found footage, folk horror, lost in the woods",Students on a camping trip discover something sinister is lurking beyond the trees.,1917,en,"CA, US"
Broken Vows,2016,Thriller,5.121,7.304,90,Bram Coppens,,"Jaimie Alexander, Wes Bentley, Cam Gigandet","psychopath, new orleans, louisiana, fiancé, one-night stand, stalker, unfaithfulness, newlywed, obsessive love","On her bachelorette-party weekend with friends in New Orleans, Tara falls for the darkly-sexy bartender Patrick. Waking in his bed the next morning, Tara instantly regrets her unfaithfulness and flies back home to her fiancé. But her secret flame becomes a full-on fire when Patrick shows up at her house and begins stalking her every move. He spirals into madness and delusion, determined to have Tara no matter what the cost.",103,en,US
Pandemic,2016,"Action, Science Fiction, Horror",5.108,7.311,91,John Suits,Dustin T Benson,"Rachel Nichols, Alfie Allen, Missi Pyle","bus, post-apocalyptic future, gore, apocalypse, los angeles, california, subjective camera, found footage, virus, pandemic","After a virus of epic proportions overwhelms the planet—with more infected than uninfected—humanity is losing its grip on survival and its only hope is finding a cure and keeping the infected contained. Lauren, a doctor, arrives in Los Angeles with her crack team to lead the hunt for uncontaminated civilian survivors, but nothing can prepare them for the blood-soaked mayhem they witness as they head into the Californian streets where everything is considered a trap.",356,en,US
Precious Cargo,2016,"Action, Crime, Thriller",5.1,7.155,99,Max Adams,Max Adams,"Bruce Willis, Mark-Paul Gosselaar, Claire Forlani","crime boss, heist","After a botched heist, Eddie  a murderous crime boss, hunts down the seductive thief Karen who failed him. In order to win back Eddie’s trust, Karen recruits her ex-lover and premier thief Jack to steal a cargo of rare precious gems. But when the job goes down, allegiances are betrayed and lines are crossed as Jack, Karen, and Eddie face off in a fateful showdown.",286,en,"CA, US"
Kickboxer: Vengeance,2016,"Action, Drama",5.0,7.753,90,John Stockwell,Jim McGrath,"Alain Moussi, Dave Bautista, Sara Malakul Lane","martial arts, kickboxing, martial arts tournament, reboot, thai boxing","Eric and Kurt Sloane are the descendants of a well-known Venice, California-based family of martial artists. Kurt has always been in older brother, Eric's shadow, as he lacks the instincts needed to become a champion. Against Kurt's concerns, Eric accepts a paid offer and travels to Thailand to challenge the Muay Thai champion Tong Po and fails with dire consequences. Kurt sets out for revenge. He trains with his brother's mentor, Master Durand, for a Muay Thai fight against the merciless champion, Tong Po. Durand first thinks Kurt is impossible to train, but through a series of spiritual exercises and tests, Durand discovers that Kurt has a deeper strength that will carry him through his final showdown with Tong Po.",408,en,US
Zoombies,2016,"Science Fiction, Action, Horror",5.0,7.207,90,Glenn Miller,Scotty Mullen,"Ione Butler, Andrew Asper, Aaron Groben","zoo, undead, outbreak, zombie, virus, animals gone wild, man vs nature, fight for survival","When a strange virus quickly spreads through a safari park and turns all the zoo animals undead, those left in the park must stop the creatures before they escape and zombify the whole city.",179,en,US
Exposed,2016,"Drama, Crime, Thriller, Mystery",4.9,7.329,102,Gee Malik Linton,Gee Malik Linton,"Keanu Reeves, Ana de Armas, Mira Sorvino","rape, angel, subway, police corruption, illegal drugs, manslaughter","After witnessing a miracle, a young Latina woman experiences strange things as a police detective searches for the truth behind his partner's death.",535,en,US
Zoolander 2,2016,"Comedy, Adventure, Action",4.9,7.609,100,Ben Stiller,Justin Theroux,"Ben Stiller, Owen Wilson, Will Ferrell","fashion designer, sequel, fashion, male model, fashion show, modeling, fashion model, fashionista, runway model, ridiculous",Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,2254,en,US
Fifty Shades of Black,2016,"Romance, Comedy",4.883,8.649,92,Michael Tiddes,Rick Alvarez,"Marlon Wayans, Kali Hawk, Fred Willard","parody, spoof, millionaire",An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,1350,en,US
The Darkness,2016,"Horror, Thriller",4.8,7.183,92,Greg McLean,Shayne Armstrong,"Kevin Bacon, Radha Mitchell, David Mazouz","infidelity, snake, self sacrifice, autism, bulimia, haunted house, haunting, grand canyon, demon, dog, native american folklore, portal to hell",A family returns from a Grand Canyon vacation with a supernatural presence in tow.,610,en,US
Cell,2016,"Horror, Science Fiction, Thriller",4.7,7.888,98,Tod Williams,,"John Cusack, Samuel L. Jackson, Isabelle Fuhrman","suicide, airport, based on novel or book, boston, massachusetts, drive-in theater, murder, cell phone, ice cream truck, virus, hostile, somber, intense, frightened","When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after.",1065,en,US
I Am the Pretty Thing That Lives in the House,2016,"Horror, Mystery",4.5,7.195,89,Osgood Perkins,Osgood Perkins,"Ruth Wilson, Paula Prentiss, Bob Balaban",,A young nurse takes care of an elderly author who lives in a haunted house.,572,en,US
The Exorcism of Anna Ecklund,2016,"Thriller, Horror",3.49,7.253,83,Andrew Jones,Andrew Jones,"Lee Bane, Tiffany Ceri, Jeffrey Raggett","exorcism, priest","When a Priest and a Vatican investigator take a possessed housewife to a convent to perform an Exorcism, all hell breaks loose....",96,en,GB
