Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
Amityville: The Awakening,2017,"Horror, Thriller",5.3,7.839,87,Franck Khalfoun,Franck Khalfoun,"Bella Thorne, Cameron Monaghan, Jennifer Jason Leigh",haunted house,"Belle, her little sister, and her comatose twin brother move into a new house with their single mother in order to save money to help pay for her brother's expensive healthcare. But when strange phenomena begin to occur including the miraculous recovery of her brother, Belle begins to suspect her mother isn't telling her everything and soon learns they moved into the infamous Amityville house.",1029,en,US
The Snowman,2017,"Crime, Thriller, Mystery, Horror",5.213,8.183,119,Tomas Alfredson,,"Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg","based on novel or book, winter, gun, detective, cellar, snowman, serial killer, snow, cabin, twins, plastic surgeon, alcoholic, psychosis, oslo, norway, unfinished",Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman.,2247,en,GB
Once Upon a Time in Venice,2017,"Action, Comedy, Thriller, Mystery",5.202,7.165,94,Mark Cullen,Mark Cullen,"Bruce Willis, Jason Momoa, John Goodman","cop, thief, private investigator, gang, los angeles, california, dog, ambivalent, indifferent","Steve Ford is a private detective in Venice Beach, Calif., who's good with the ladies, bad with the punches and wild about his dog Buddy. When local thugs steal Buddy, Ford turns to Spyder, their devious leader, and forges an unlikely alliance. With help from his best friend, Steve pulls out the big guns to retrieve Spyder's stolen cash and cocaine and save Buddy.",648,en,US
The Bye Bye Man,2017,"Horror, Thriller",5.2,7.344,96,Stacy Title,,"Douglas Smith, Lucien Laviscount, Cressida Bonas","wisconsin, supernatural, urban legend, hooded figure, woman director, young adult, college student","When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate.",1234,en,US
Bushwick,2017,"Thriller, Action",5.1,7.741,94,Jonathan Milott,,"Dave Bautista, Brittany Snow, Angelic Zambrana","invasion, brooklyn, new york city","When an unknown military force invades Bushwick, a Brooklyn neighborhood, young student Lucy and war veteran Stupe must rely on each other to escape and survive.",479,en,US
Eat Locals,2017,"Action, Comedy, Horror",5.1,7.165,93,Jason Flemyng,Danny King,"Charlie Cox, Tony Curran, Mackenzie Crook","vampire, cougar, special forces","In a quiet countryside farmhouse, Britain's vampires gather for their once-every-fifty-years meeting. Others will be joining them too; Sebastian Crockett, an unwitting Essex boy who thinks he's on a promise with sexy cougar Vanessa; and a detachment of Special Forces vampire killers who have bitten off more than they can chew. This is certainly going to be a night to remember... and for some of them it will be their last.",118,en,GB
XX,2017,Horror,5.0,7.381,80,St. Vincent,Roxanne Benjamin,"Natalie Brown, Jonathan Watton, Peter DaCunha","anthology, woman director",This all-female horror anthology features four dark tales from four fiercely talented women.,433,en,US
Rings,2017,Horror,5.0,7.438,102,F. Javier Gutiérrez,,"Matilda Lutz, Alex Roe, Johnny Galecki","investigation, supernatural, hallucination, sequel, curse, vhs, death, maggot, seven days, video tape","Julia becomes worried about her boyfriend Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.",2498,en,US
Jeepers Creepers 3,2017,"Horror, Mystery, Thriller",4.9,9.694,100,Victor Salva,Victor Salva,"Stan Shaw, Gabrielle Haugh, Jonathan Breck","monster, sequel, truck, revenge, vision, prehistoric creature, supernatural creature, hunt, military, booby trap, generational, farming community, deadly creature, disembodied hand","Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.",906,en,US
Penis Poetry,2017,Documentary,4.8,9.61,14,António da Silva,António da Silva,"Valentin Braun, Rodrigo Peñalosa","lgbt, gay theme, nudity","This is a poetic film about The Penis becoming a diary with a unique story to tell. Penis Poetry is made in collaboration with Andre Medeiros Martins who wrote on his lovers' penises his personal thoughts. Andre's words reflect how much our modern society glorifies the exhibition of The Penis, how much we worship it and how much social media and apps allowed us to share our most private parts with the world.",4,en,US
Day of the Dead: Bloodline,2017,"Action, Horror",4.655,7.752,90,Hèctor Hernández Vicens,Mark Tonderai,"Sophie Skelton, Johnathon Schaech, Cristina Serafini","bunker, remake, zombie, doctor, living dead, sick child, zombie apocalypse","In a world overrun by zombies, military personnel and survivalists live in an underground bunker while they seek a cure.",626,en,US
The Recall,2017,"Science Fiction, Horror",4.6,7.172,91,Mauro Borrelli,Reggie Keyohara III,"Wesley Snipes, RJ Mitte, Jedidiah Goodacre",,"When five friends vacation at a remote lake house, they expect nothing less then a good time, unaware that Earth is under attack by an alien invasion and mass-abductions.",341,en,"CA, US"
Escape Room,2017,"Horror, Thriller",4.5,7.417,81,Will Wernick,,"Evan Williams, Annabelle Stephenson, Elisabeth Hower","death match, escape room",Six friends test their intelligence when an escape room they participate in takes a dark and twisted turn.,723,en,US
Death Race 2050,2017,"Action, Comedy, Science Fiction",4.3,7.221,93,G.J. Echternkamp,G.J. Echternkamp,"Manu Bennett, Malcolm McDowell, Marci Miller","car race, dystopia, black humor, overpopulation, grindhouse, remake, murder, corporate world, political satire, absurdism, death game","The year 2050 the planet has become overpopulated, to help control population the government develops a race. The Death Race. Annually competitors race across the country scoring points for killing people with their vehicles.",183,en,US
Death Note,2017,"Crime, Fantasy, Horror",4.256,7.79,101,Adam Wingard,,"Nat Wolff, LaKeith Stanfield, Margaret Qualley","notebook, based on manga, death, based on anime, live action remake","A young man comes to possess a supernatural notebook, the Death Note, that grants him the power to kill any person simply by writing down their name on the pages. He then decides to use the notebook to kill criminals and change the world, but an enigmatic detective attempts to track him down and end his reign of terror.",3969,en,US
