Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
Shortcut,2020,"Horror, Adventure, Fantasy",5.3,9.674,80,Alessio Liguori,Daniele Cosci,"Jack Kane, Zanda Emlano, Zak Sutcliffe","monster, creature, school bus, tunnel, road, teenager, drained of blood",A group of five classmates is trapped inside their school bus after a mysterious creature invade the road. Time runs and every passing minute decreases their survival chances against the constant threats of that unknown entity.,117,en,"DE, IT"
Arthur & Merlin: Knights of Camelot,2020,"Adventure, History, Action",5.3,7.47,91,Giles Alderson,Simon Cotton,"Richard Short, Joe Egan, Ronan Summers","camelot, knight, king arthur, 5th century",King Arthur returns home after fighting the Roman Empire. His illegitimate son has corrupted the throne of Camelot and King Arthur must reunite with the wizard Merlin and the Knights of the Round Table to fight to get back his crown.,126,en,"US, GB"
Wild Mountain Thyme,2020,"Romance, Drama",5.2,7.305,102,John Patrick Shanley,,"Emily Blunt, Jamie Dornan, Jon Hamm",based on play or musical,"Headstrong farmer Rosemary Muldoon has her heart set on winning her neighbour Anthony Reilly's love. The problem is, Anthony seems to have inherited a family curse, and remains oblivious to his beautiful admirer. Stung by his father's plans to sell the family farm to his American nephew, Anthony is jolted into pursuing his dreams.",184,en,"IE, GB, US"
Kill Chain,2020,"Action, Adventure, Thriller",5.2,7.203,92,Ken Sanzel,Ken Sanzel,"Nicolas Cage, Anabelle Acosta, Enrico Colantoni",,"A hotel room shootout between two assassins kicks off a long night where bodies fall like dominoes, as we follow a chain of crooked cops, gangsters, hitmen, a femme Fatale and an ex-mercenary through a relay of murder, betrayal, revenge and redemption.",151,en,US
Last Moment of Clarity,2020,"Drama, Mystery, Thriller",5.2,7.652,90,James Krisel,Colin Krisel,"Zach Avery, Samara Weaving, Carly Chaikin","paris, france, bratva (russian mafia), investigation, search, doppelgänger","After his girlfriend Georgia is murdered by European mobsters, Sam flees to Paris to hide out. Years later, he sees a woman in a Hollywood film who he's certain is Georgia. In L.A. to investigate, he encounters Kat who impulsively decides to help him on his quest. But when Sam meets the mystery actress face to face his life spins out of control.",136,en,US
Black Water: Abyss,2020,"Horror, Action, Adventure",5.164,14.351,98,Andrew Traucki,,"Jessica McNamee, Luke Mitchell, Amali Golden","australia, cave, animal attack, survival, creature, underwater, nature, crocodile attack, man vs nature, northern territory","An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",436,en,"AU, US"
Butchers,2020,Horror,5.1,7.218,93,Adrian Langley,Daniel Weissenberger,"Simon Phillips, Michael Swatton, Julie Mainville","gas station, gore, butcher, meat, redneck, torture, sadist, road","A family of sadistic butchers lives deep inside the backcountry. From the dead of winter to the dog days of summer, anyone who crosses their path is dead meat.",212,en,CA
Force of Nature,2020,"Action, Adventure, Crime, Thriller",5.1,7.54,91,Michael Polish,Cory Miller,"Mel Gibson, Emile Hirsch, Kate Bosworth","robbery, police, puerto rico, hurricane, gang of thieves, heist, murder, suicidal, storm, apartment building, art theft",A gang of thieves plan a heist during a hurricane and encounter trouble when a disgraced cop tries to force everyone in the building to evacuate.,523,en,US
Capone,2020,"Crime, Drama",4.995,7.169,103,Josh Trank,Josh Trank,"Tom Hardy, Linda Cardellini, Matt Dillon","gangster, biography, based on true story","The 47-year old Al Capone, after 10 years in prison, starts suffering from dementia and comes to be haunted by his violent past.",383,en,US
Survive the Night,2020,"Action, Thriller",4.9,7.172,89,Matt Eskandari,Doug Wolfe,"Chad Michael Murray, Bruce Willis, Lydia Hull",,"A disgraced doctor and his family are held hostage at their home by criminals on the run, when a robbery-gone-awry requires them to seek immediate medical attention.",244,en,US
Jiu Jitsu,2020,"Action, Science Fiction, Fantasy",4.83,7.57,102,Dimitri Logothetis,Jim McGrath,"Alain Moussi, Nicolas Cage, Tony Jaa","martial arts, based on comic, jiu-jitsu","Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.",616,en,US
Swingers,2020,Documentary,4.5,8.469,47,Tom Green,,Belinda Stewart-Wilson,"swinger club, swinger, wife swapping","Observational documentary unlocking the doors of Britain's hidden swinging scene via access to one of the country's most popular swinging clubs and candid interviews with the club's founder, staff and clientele.",2,en,"GB, US"
Breach,2020,"Science Fiction, Action, Horror",4.2,7.393,93,John Suits,Edward Drake,"Cody Kearsley, Bruce Willis, Rachel Nichols","space travel, janitor, shape shifting alien, pregnant woman, flamethrower, deep space, cryogenic chamber","A hardened mechanic must stay awake and maintain an interstellar ark fleeing the dying planet Earth with a few thousand lucky souls on board... the last of humanity. Unfortunately, humans are not the only passengers. A shapeshifting alien creature has taken residence, its only goal is to kill as many people as possible. The crew must think quickly to stop this menace before it destroys mankind.",653,en,"CA, US"
