Title,Year,Genres,Rating,Runtime,Director,Writer,Actors,Plot,Language,Country
The Bay,2012,"Horror, Science Fiction, Thriller",5.8,84,Barry Levinson,,"Kristen Connolly, Will Rogers, Michael Beasley","Two million fish washed ashore. One thousand blackbirds dropped from the sky. On July 4, 2009 a deadly menace swept through the quaint seaside town of Claridge, Maryland, but the harrowing story of what happened that Independence Day has never been told—until now. The authorities believed they had buried the truth about the tragedy that claimed over 700 human lives. Now, three years later, a reporter has emerged with footage revealing the cover-up and an unimaginable killer: a mysterious parasitic outbreak. Told from the perspective of those who were there and saw what happened, The Bay unfolds over 24 hours through people's iPhones, Androids, 911 calls, webcams, and whatever else could be used to document the nightmare in Claridge. What follows is a nerve-shredding tale of a small town plunged into absolute terror.",en,US
That's My Boy,2012,"Comedy, Drama",5.8,116,Sean Anders,David Caspe,"Adam Sandler, Andy Samberg, Leighton Meester","While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.",en,US
Recoil,2012,"Action, Crime, Drama, Thriller",5.8,94,Terry Miles,John Sullivan,"Steven Anderson, Serinda Swan, Danny Trejo","A cop turns vigilante after his family is murdered, exacting vengeance on the killers - and then on all criminals who have slipped through the system.",en,CA
House at the End of the Street,2012,"Horror, Thriller",5.8,101,Mark Tonderai,,"Jennifer Lawrence, Elisabeth Shue, Max Thieriot","A mother and daughter move to a new town and find themselves living next door to a house where a young girl murdered her parents. When the daughter befriends the surviving son, she learns the story is far from over.",en,US
A Turtle's Tale 2: Sammy's Escape from Paradise,2012,"Adventure, Animation, Family",5.8,92,Ben Stassen,,"Kaitlyn Maher, Carter Hastings, Alan Shearman","Sammy and Ray, leatherback turtles and friends forever, are enjoying an atoll's water and sand, shepherding new hatchlings Ricky and Ella out to sea. Suddenly, a poacher swoops in and ships them off to be part of a spectacular aquarium show for tourists in Dubai. The kingpin of the place, Big D the seahorse, enlists them in his plans for a great escape. But with their new friends Jimbo the bug-eyed blob fish and Lulu the snippy lobster, Annabel the sweet Octopus, and a whole family of penguins, Sammy and Ray hatch breakout plans of their own. That is when little Ricky and Ella arrive, determined to break in to rescue them. After a series of thrilling adventures and narrow escapes, our heroes head south to meet up with Shelly, Sammy's first and only love.",en,US
And While We Were Here,2012,"Drama, Romance",5.8,83,Kat Coiro,Kat Coiro,"Kate Bosworth, Iddo Goldberg, Jamie Blackley","Trapped in a loveless marriage, a troubled writer experiences a sexual awakening when she meets a carefee American in Italy.",en,US
To Rome with Love,2012,"Comedy, Romance",5.8,111,Woody Allen,Woody Allen,"Woody Allen, Roberto Benigni, Penélope Cruz","Four tales unfold in the Eternal City: While vacationing in Rome, architect John encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director Jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man.",en,US
The Three Stooges,2012,Comedy,5.8,92,Bobby Farrelly,,"Sean Hayes, Will Sasso, Chris Diamantopoulos","Left on the doorstep of an orphanage run by nuns, three newborn knuckleheads grow up to be finger-poking, nyuk-nyuking janitors named Larry, Curly and Moe. When they learn that financial problems will soon force the only home they've ever known to close, the trio sets out to raise $830,000 in one month. Out in the world for the very first time, the three innocent bumblers become embroiled in a murder plot and find stardom on a TV reality show.",en,US
Wrath of the Titans,2012,"Fantasy, Adventure, Action",5.738,99,Jonathan Liebesman,,"Sam Worthington, Liam Neeson, Ralph Fiennes","Perseus tries to live a quieter life as a village fisherman while – dangerously weakened by humanity's lack of devotion – the gods are losing control of the long-imprisoned Titans and their ferocious leader, Kronos.",en,US
The Sweeney,2012,"Action, Crime",5.735,112,Nick Love,Nick Love,"Ray Winstone, Plan B, Hayley Atwell","Jack Regan, a hardened cop who doesn’t play by the rules, is confronted with a criminal from his past. With sidekick George Carter they are put on the case of a jewellery store heist that ends in a killing. But is that killing really an execution in disguise? With pressure from his boss and the fact that Regan is having an affair with that boss’s wife, it’s not going to be easy for him to stay out of trouble.",en,GB
Iron Sky,2012,"Action, Comedy, Science Fiction",5.733,93,Timo Vuorensola,,"Julia Dietze, Christopher Kirby, Götz Otto","In the last moments of World War II, a secret Nazi space program evaded destruction by fleeing to the Dark Side of the Moon. During 70 years of utter secrecy, the Nazis construct a gigantic space fortress with a massive armada of flying saucers.",en,FI
Red Dawn,2012,"Action, Thriller",5.706,93,Dan Bradley,,"Chris Hemsworth, Josh Peck, Josh Hutcherson","A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky—shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters.",en,US
Hit & Run,2012,"Action, Comedy, Romance",5.7,100,Dax Shepard,,"Dax Shepard, Kristen Bell, Bradley Cooper","When former getaway driver Charlie Bronson jeopardises his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles, the feds and Charlie's former gang chase them on the road.",en,US
Abraham Lincoln: Vampire Hunter,2012,"Action, Fantasy, Horror",5.7,105,Timur Bekmambetov,,"Benjamin Walker, Dominic Cooper, Anthony Mackie","President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.",en,US
Escape from Planet Earth,2012,"Animation, Comedy, Adventure, Family, Science Fiction",5.7,89,Cal Brunker,Cal Brunker,"Rob Corddry, Brendan Fraser, Jessica Alba",Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,en,"CA, US"
Bait,2012,Horror,5.7,93,Kimble Rendall,S.P. Krause,"Sharni Vinson, Phoebe Tonkin, Julian McMahon",A freak tsunami traps shoppers at a coastal Australian supermarket inside the building ... along with a 12-foot great white shark.,en,"AU, SG, US"
Playing for Keeps,2012,"Comedy, Romance",5.7,106,Gabriele Muccino,Robbie Fox,"Gerard Butler, Jessica Biel, Uma Thurman",A former sports star who's fallen on hard times starts coaching his son's soccer team in an attempt to get his life together.,en,US
360,2012,"Drama, Romance",5.7,110,Fernando Meirelles,,"Rachel Weisz, Jude Law, Ben Foster","A disparate group of characters unknowingly bond by the sexual choices they make. Consumed by loneliness, a British businessman ponders a rendezvous with a prostitute. The businessman's wife prepares to call it quits with her younger lover. A Brazilian student breaks up with her boyfriend in London. A recovering alcoholic travels to Phoenix in search of his missing daughter. A paroled sex offender struggles to stay composed when propositioned in a Denver airport. A widower's religious devotion is put to a difficult test.",en,"AT, BR, GB, CA, US, FR"
Cockneys vs Zombies,2012,"Comedy, Horror",5.687,88,Matthias Hoene,Lucas Roche,"Rasmus Hardiker, Harry Treadaway, Michelle Ryan",A group of Cockneys arm themselves to rescue their elderly relative and his retirement home friends who are trapped and fighting off a zombie attack during a zombie apocalypse in the East End of London.,en,"GB, US"
Fire with Fire,2012,"Action, Crime, Drama, Thriller",5.674,97,David Barrett,Lowell Cauffiel,"Josh Duhamel, Bruce Willis, Rosario Dawson",A fireman takes an unexpected course of action when a man whom he's been ordered to testify against—after being held up at a local convenience store—threatens him.,en,US
The Pact,2012,"Horror, Mystery, Thriller",5.661,89,Nicholas McCarthy,Nicholas McCarthy,"Caity Lotz, Casper Van Dien, Agnes Bruckner","After their mother passes away, sisters Nicole and Annie reluctantly return to their childhood home to pay their last respects. While staying overnight in the house, the sisters sense a mysterious presence in their midst: noises startling them in the night, objects moving about, a fallen picture of an unknown woman posed next to their mother. Annie begins experiencing a series of intense and disturbing dreams - visions that lead her to uncover something terrible about her mother's past that is finally revealing itself.",en,US
Detention,2012,"Horror, Comedy, Science Fiction",5.614,93,Joseph Kahn,Mark Palermo,"Shanley Caswell, Josh Hutcherson, Spencer Locke","As a killer named Cinderhella stalks the student body at the high school in Grizzly Lake, a group of co-eds band together to survive while they're all serving detention.",en,US
One for the Money,2012,"Action, Comedy, Crime",5.6,91,Julie Anne Robinson,,"Katherine Heigl, Jason O'Mara, Daniel Sunjata","An unemployed lingerie buyer convinces her bail bondsman cousin to give her a shot as a bounty hunter. Her first assignment is to track down a former cop on the run for murder – the same man who broke her heart years before. With the help of some friends and the best bounty hunter in the business, she slowly learns what it takes to be a true bounty hunter.",en,US
On the Road,2012,"Adventure, Drama",5.6,142,Walter Salles,,"Garrett Hedlund, Sam Riley, Kristen Stewart","Dean and Sal are the portrait of the Beat Generation. Their search for ""It"" results in a fast paced, energetic roller coaster ride with highs and lows throughout the U.S.",en,"BR, FR, US"
The Watch,2012,"Comedy, Action, Science Fiction",5.6,102,Akiva Schaffer,,"Ben Stiller, Vince Vaughn, Jonah Hill","Four everyday suburban guys come together as an excuse to escape their humdrum lives one night a week. But when they accidentally discover that their town has become overrun with aliens posing as ordinary suburbanites, they have no choice but to save their neighborhood – and the world – from total extermination.",en,US
After Porn Ends,2012,Documentary,5.6,90,Bryce Wagoner,,"Amber Lynn, Asia Carrera, Mary Carey","Documentary examining what happens to some of the biggest names in the history of the adult entertainment industry after they leave the business and try and live ""normal"" lives.",en,US
Bullet to the Head,2012,"Action, Crime, Thriller",5.6,92,Walter Hill,,"Sylvester Stallone, Sung Kang, Sarah Shahi","After watching their respective partners die, a cop and a hitman form an alliance in order to bring down their common enemy.",en,US
The Guilt Trip,2012,Comedy,5.597,95,Anne Fletcher,,"Seth Rogen, Barbra Streisand, Yvonne Strahovski",An inventor and his mom hit the road together so he can sell his latest invention.,en,US
A Dark Truth,2012,"Action, Thriller",5.586,106,Damian Lee,Damian Lee,"Andy García, Deborah Kara Unger, Eva Longoria","In the jungles of Ecuador, blood taints the waters. A multinational conglomerate's unholy alliance with a bloodthirsty military regime has resulted in a massacre. Only the rebel Francisco Franco and his determined wife Mia can prove the truth. To settle a personal debt, former CIA agent Jack Begosian takes on the freelance assignment to rescue Francisco and risks everything in a brutal battle to expose the cover-up.",en,"CA, US"
Truth or Dare,2012,"Horror, Thriller, Mystery",5.552,95,Robert Heath,Matthew McGuchan,"Liam Boyle, Jack Gordon, Florence Hall","A group of friends are lured to an isolated cabin by a promise of heavy partying, only to find themselves in a nightmarish game of truth or dare.",en,"GB, US"
Grave Encounters 2,2012,Horror,5.534,95,John Poliquin,Stuart Ortiz,"Richard Harmon, Stephanie Bennett, Sean Rogerson","Tortured by the ghosts of the demonized insane asylum that killed the crew of GRAVE ENCOUNTERS, film students fight to escape death as their own paranormal investigation goes terribly wrong in this horrifying sequel.",en,"CA, US"
The Man with the Iron Fists,2012,Action,5.51,96,RZA,,"RZA, Russell Crowe, Lucy Liu","In feudal China, a blacksmith who makes weapons for a small village is put in the position where he must defend himself and his fellow villagers.",en,US
Wanderlust,2012,"Comedy, Romance",5.502,98,David Wain,Ken Marino,"Jennifer Aniston, Paul Rudd, Justin Theroux","Rattled by sudden unemployment, a Manhattan couple surveys alternative living options, ultimately deciding to experiment with living on a rural commune where free love rules.",en,US
Silent Hill: Revelation 3D,2012,"Thriller, Horror, Mystery",5.5,94,M.J. Bassett,M.J. Bassett,"Adelaide Clemens, Sean Bean, Radha Mitchell","Heather Mason and her father have been on the run, always one step ahead of dangerous forces that she doesn't fully understand, Now on the eve of her 18th birthday, plagued by horrific nightmares and the disappearance of her father, Heather discovers she's not who she thinks she is. The revelation leads her deeper into a demonic world that threatens to trap her forever.",en,"US, CA"
The Paperboy,2012,"Thriller, Drama, Mystery",5.5,107,Lee Daniels,,"Zac Efron, Matthew McConaughey, Nicole Kidman","As investigative reporter Ward Jansen and his partner Yardley Acheman chase a sensational, career-making story with the help of Ward's younger brother Jack and sultry death-row groupie Charlotte Bless, the pair tries to prove violent swamp-dweller Hillary Van Wetter was framed for the murder of a corrupt local sheriff.",en,US
Universal Soldier: Day of Reckoning,2012,"Action, Science Fiction, Thriller",5.5,113,John Hyams,,"Jean-Claude Van Damme, Scott Adkins, Dolph Lundgren","After his wife and daughter are murdered in a home invasion, a widower named John now finds himself up against an army of Universal Soldiers in relentless pursuit, led by a mysterious leader who promises to set UniSols free from their conditioning.",en,US
After,2012,"Mystery, Thriller",5.482,90,Ryan Smith,Ryan Smith,"Steven Strait, Karolina Wydra, Sandra Ellis Lafferty","When two bus crash survivors awake to discover that they are the only people left in their small town, they must form an unlikely alliance in a race to unravel the truth behind their isolation. As strange events begin to unfold, they start to question whether the town they know so well is really what it seems.",en,US
Stolen,2012,"Action, Crime, Thriller",5.464,96,Simon West,David Guggenheim,"Nicolas Cage, Sami Gayle, Josh Lucas","Master thief Will Montgomery is just released from the State penitentiary after serving a 10 year sentence, is contacted by Vincent, his ex comrade in crime, who is holding Will’s teenage daughter ransom in a hijacked taxi cab. Vincent will only surrender her when Will reveals the whereabouts of the 20 million dollars he contrived to conceal from their last robbery.",en,US
Casa de Mi Padre,2012,"Comedy, Western",5.4,84,Matt Piedmont,Harper Steele,"Will Ferrell, Mariann Gavelo, Molly Shannon","Scheming of a way to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.",en,US
Paranormal Activity 4,2012,Horror,5.4,87,Henry Joost,,"Katie Featherston, Kathryn Newton, Matt Shively","It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",en,US
Wrong Turn 5: Bloodlines,2012,"Horror, Thriller",5.4,91,Declan O'Brien,Declan O'Brien,"Camilla Arfwedson, Doug Bradley, Borisa Tyutyundzhieva","A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.",en,US
Bachelorette,2012,"Comedy, Romance",5.4,87,Leslye Headland,,"Kirsten Dunst, Rebel Wilson, Lizzy Caplan",Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school.,en,US
The Cold Light of Day,2012,"Action, Thriller, Mystery",5.352,93,Mabrouk El Mechri,Scott Wiper,"Henry Cavill, Bruce Willis, Sigourney Weaver","After his family is kidnapped during their sailing trip in Spain, a young Wall Street trader is confronted by the people responsible: intelligence agents looking to recover a mysterious briefcase.",en,US
Chernobyl Diaries,2012,"Horror, Thriller",5.3,88,Bradley Parker,Carey van Dyke,"Olivia Taylor Dudley, Jesse McCartney, Devin Kelley","A group of six tourists looking to go off the beaten path, hire an 'extreme tour guide' who, ignoring warnings, takes them into the city of Pripyat, the former home to the workers of the Chernobyl nuclear reactor, but now a deserted town since the disaster more than 25 years earlier. After a brief exploration of the abandoned city, the group members find themselves stranded, only to discover that they are not alone.",en,US
Vamps,2012,"Comedy, Romance, Horror",5.3,93,Amy Heckerling,Amy Heckerling,"Alicia Silverstone, Krysten Ritter, Sigourney Weaver",The modern-day story focuses on two beautiful young vampires who are living the good nightlife in New York until love enters the picture and each has to make a choice that will jeopardize their immortality.,en,US
Home Alone: The Holiday Heist,2012,"Comedy, Family, TV Movie",5.2,87,Peter Hewitt,Wade McIntyre,"Christian Martyn, Jodelle Ferland, Malcolm McDowell","10-year-old Finn is terrified to learn his family is relocating from sunny California to Maine in the scariest house he has ever seen! Convinced that his new house is haunted, Finn sets up a series of elaborate traps to catch the “ghost” in action. Left home alone with his sister while their parents are stranded across town, Finn’s traps catch a new target – a group of thieves who have targeted Finn’s house.",en,"CA, US"
The Package,2012,Action,5.2,93,Jesse V. Johnson,Derek Kolstad,"Steven Anderson, Dolph Lundgren, Darren Shahlavi",A courier for a local crime lord must deliver a mysterious package while being chased by a horde of unusual gangsters.,en,"CA, US"
Alex Cross,2012,"Action, Thriller, Crime, Mystery",5.2,101,Rob Cohen,,"Tyler Perry, Edward Burns, Matthew Fox","Alex Cross, a genius homicide detective/psychologist is trying to clean up the mean streets of Detroit while keeping his family out of the line of fire. As he mulls over accepting a job with the FBI, he is told that a friend has been murdered and he vows to track down the killer. Soon, he and his team are forced to match wits with a psychotic contract killer, who displays a disturbing commitment towards seeing his job through.",en,US
Freelancers,2012,"Mystery, Drama, Action, Crime",5.0,96,Jessy Terrero,L. Philippe Casseus,"50 Cent, Forest Whitaker, Robert De Niro","The son of a slain NYPD officer joins the force, where he falls in with his father's former partner and a team of rogue cops. His new boss, Sarcone, will see if he has what it takes to be rogue through many trials and tribulations of loyalty, trust and respect. When the truth about his father's death is revealed revenge takes him over and he won't stop until justice has been truly served.",en,US
The Philadelphia Experiment,2012,"Adventure, Science Fiction, Thriller, Mystery",4.9,85,Paul Ziller,Andy Briggs,"Ryan Robbins, Nicholas Lea, Malcolm McDowell","A secret government research project tries reviving the World War II ""Philadelphia Experiment,"" which was an attempt to create a cloaking device to render warships invisible. When the experiment succeeds, it brings back the original ship (the Eldridge) that disappeared during the first test in 1943 - which brings death and destruction to the 21st century. It's up to the sole survivor of the first experiment and his granddaughter to stop it.",en,"US, CA"
Dark Tide,2012,"Thriller, Adventure, Drama",4.81,113,John Stockwell,,"Halle Berry, Olivier Martinez, Sizwe Msutu","A traumatized shark expert must battle her own fears to lead a thrill-seeking businessman on a dive into a dangerous section of water known as ""Shark Alley.""",en,US
The Devil Inside,2012,"Horror, Thriller",4.7,83,William Brent Bell,William Brent Bell,"Fernanda Andrade, Simon Quarterman, Evan Helmuth","In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.",en,US
Gallowwalkers,2012,"Action, Horror, Western",4.7,90,Andrew Goth,Joanne Reay,"Wesley Snipes, Riley Smith, Tanit Phoenix","When a nun broke her covenant with God to save the life of  her unborn son, Aman, he was cursed for life. As an adult, Aman has killed those who have crossed him. But his curse brings his victims back to life and they pursue him for revenge, so Aman enlists a young gunman to fight by his side against his undead victims.",en,"GB, US"
About Cherry,2012,Drama,4.637,102,Stephen Elliott,,"Ashley Grace, Heather Graham, Lili Taylor","A drama centered on a troubled young woman who moves to San Francisco, where she gets involved in pornography and aligns herself with a cocaine-addicted lawyer.",en,US
The Scorpion King 3: Battle for Redemption,2012,"Action, Adventure, Fantasy, Drama",4.6,106,Roel Reiné,Brendan Cowles,"Victor Webster, Bostin Christopher, Temuera Morrison","Since his triumphant rise to power in the original blockbuster ""The Scorpion King"", Mathayus' kingdom has fallen and he's lost his queen to plague. Now an assassin for hire, he must defend a kingdom from an evil tyrant and his ghost warriors for the chance to regain the power and glory he once knew. Starring Ron Perlman (""Hellboy"") and Billy Zane (""Titanic""), and featuring 6-time WWE champion Dave Bautista and UFC star Kimbo Slice, ""The Scorpion King 3: Battle for Redemption"" takes ""The Mummy"" phenomenon to an all-new level of epic action and non-stop adventure.",en,US
Celebrity Sex Tape,2012,Comedy,4.4,87,Scott Wheeler,,"Jack Cullison, Jonathan Brett, Colbert Alembert","A group of college nerds secretly record a washed up celebrity having sex and post the tape on the internet. When the publicity revives the actress's career, every B-list celebrity, reality show reject, and celebutante in Hollywood want to star in the guys next ""production.""",en,US
Piranha 3DD,2012,"Horror, Thriller, Comedy",4.3,83,John Gulager,Marcus Dunstan,"Danielle Panabaker, Matt Bush, Katrina Bowden","After the events at Lake Victoria, the prehistoric school of blood-thirsty piranhas make their way into swimming pools, plumbing, and a newly opened water park.",en,US
