Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
The Vanishing,2019,"Thriller, Mystery",5.7,7.315,108,Kristoffer Nyholm,,"Gerard Butler, Peter Mullan, Connor Swindells","scotland, shipwreck, affectation, lighthouse, based on true story, lighthouse keeper   , remote island, curious, vanished, 1900s, complex, anxious, furious, adoring, ambiguous, antagonistic, audacious, complicated, doubtful, dubious, euphoric, foreboding, ghoulish, gloomy",Three lighthouse keepers on an uninhabited island off the coast of Scotland discover something that isn't theirs to keep.,727,en,"US, GB"
The Curse of La Llorona,2019,Horror,5.7,14.832,93,Michael Chaves,Mikki Daughtry,"Linda Cardellini, Raymond Cruz, Patricia Velásquez","supernatural horror, la llorona","In 1970s Los Angeles, ignoring the eerie warning of a troubled mother suspected of child endangerment, a social worker and her own young kids are soon drawn into a frightening supernatural realm.",2464,en,US
47 Meters Down: Uncaged,2019,Horror,5.7,9.139,90,Johannes Roberts,,"Sophie Nélisse, Corinne Foxx, Brianne Tju","mexico, diving, maya civilization, shark attack, animal attack, altar, water monster, sequel, teenage girl, scuba diving, creature, underwater, shark, great white shark, ruins, eaten by animal, cave diving","Four teenage girls go on a diving adventure to explore a submerged Mayan city. Once inside, their rush of excitement turns into a jolt of terror as they discover the sunken ruins are a hunting ground for deadly great white sharks. With their air supply steadily dwindling, the friends must navigate the underwater labyrinth of claustrophobic caves and eerie tunnels in search of a way out of their watery hell.",1423,en,"GB, US"
Captive State,2019,"Science Fiction, Action, Adventure, Thriller",5.635,7.748,110,Rupert Wyatt,,"John Goodman, Ashton Sanders, Jonathan Majors","chicago, illinois, dystopia, alien, apocalypse, alien invasion","Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored. In a working-class Chicago neighborhood occupied by an alien force for nine years, increased surveillance and the restriction of civil rights have given rise to an authoritarian system -- and dissent among the populace.",1172,en,US
Daughter of the Wolf,2019,"Action, Thriller",5.5,9.276,88,David Hackl,Nick Agiashvili,"Gina Carano, Brendan Fehr, Anton Gillis-Adelman",,Ex-military specialist Clair Hamilton returns home from her tour in the Middle East due to her father's passing and to claim her inheritance. Her son is then kidnapped and held for ransom by a gang led by a mysterious figure known only as “Father”.,324,en,"CA, US"
In the Tall Grass,2019,"Horror, Drama, Thriller",5.5,7.816,102,Vincenzo Natali,,"Laysla De Oliveira, Harrison Gilbertson, Avery Whitted","based on novel or book, maze, pregnant woman, father son relationship, brother sister relationship, grass field","After hearing a child screaming for help from the green depths of a vast field of tall grass, Becky, a pregnant woman, and Cal, her brother, park their car near a mysterious abandoned church and enter the field, discovering that they are not alone and, for some reason, they are unable to escape a completely inextricable vegetable labyrinth.",2233,en,"CA, US"
Serenity,2019,"Thriller, Mystery, Drama",5.4,7.56,102,Steven Knight,,"Matthew McConaughey, Anne Hathaway, Jason Clarke","video game, virtual reality, fisherman, domestic violence, co-workers relationship, alcohol abuse, older woman younger man relationship, fishing boat, neo-noir, isolated island, abusive stepfather, father son relationship, hunting obsession","The quiet life of Baker Dill, a fishing boat captain who lives on the isolated Plymouth Island, where he spends his days obsessed with capturing an elusive tuna while fighting his personal demons, is interrupted when someone from his past comes to him searching for help.",1534,en,"US, GB"
Velvet Buzzsaw,2019,"Thriller, Mystery, Horror",5.4,7.329,113,Dan Gilroy,Dan Gilroy,"Rene Russo, Jake Gyllenhaal, Zawe Ashton","art collector, supernatural, dark comedy, satire, social satire, art house, consumerism, art thief, art dealer, art theft, commercialism, media criticism","Big money artists and mega-collectors pay a high price when art collides with commerce. After a series of paintings by an unknown artist are discovered, a supernatural force enacts revenge on those who have allowed their greed to get in the way of art.",1898,en,US
The Farm,2019,Horror,5.4,10.006,80,Hans Stjernswärd,Hans Stjernswärd,"Nora Yessayan, Alec Gaylord, Ken Volok",,"The young couple Nora and Alec are on their way back from a long road trip. In a  desert town they want to take a break, but when they wake up the next morning, they are no longer in the motel where they had actually checked in. Overnight, the by a group of crazed killers wearing animal masks, have been abducted.  What would happen if people were treated like cattle for slaughter? On the farm, this horrific idea comes true. As Nora and Alec soon find out, they are not the only ones locked in cages, fattened up and fed only to be slaughtered, disemboweled and eaten as a delicacy by their torturers. For the young couple begins a fight for bare survival.",349,en,US
The Dead Don't Die,2019,"Comedy, Horror",5.4,9.041,104,Jim Jarmusch,Jim Jarmusch,"Bill Murray, Adam Driver, Tom Waits","hermit, small town, pennsylvania, usa, cemetery, breaking the fourth wall, b movie, zombie, police officer, horror comedy","In a small peaceful town, zombies suddenly rise to terrorize the town. Now three bespectacled police officers and a strange Scottish morgue expert must band together to defeat the undead.",2592,en,US
Grand Isle,2019,Thriller,5.4,7.505,97,Stephen S. Campanelli,Iver William Jallah,"Nicolas Cage, KaDee Strickland, Luke Benward","adultery, hurricane, seduction, older woman seduces younger guy, murder, framed for murder, stabbed","Walter and his neglected wife lure a young man into their Victorian home to escape a hurricane. When the man is charged with murder by Det. Jones, he must reveal the couple's wicked secrets to save himself.",313,en,US
The Hard Way,2019,Action,5.4,8.021,94,Keoni Waxman,Keoni Waxman,"Michael Jai White, Luke Goss, Randy Couture","ex-lover, drugs, romania, death of a brother","After learning of his brother's death during a mission in Romania, a former soldier joins two allies to hunt down a mysterious enemy and take his revenge.",156,en,US
The Grudge,2019,"Horror, Mystery",5.4,7.442,93,Nicolas Pesce,,"Andrea Riseborough, Demián Bichir, John Cho","japan, haunted house, curse, reboot, disturbed, bewildered, complicated, horrified","After a young mother murders her family in her own house, a detective attempts to investigate the mysterious case, only to discover that the house is cursed by a vengeful ghost. Now targeted by the demonic spirits, the detective must do anything to protect herself and her family from harm.",1219,en,"US, CA"
Cold Blood,2019,"Thriller, Action",5.3,8.919,91,Frédéric Petitjean,Frédéric Petitjean,"Jean Reno, Sarah Lind, David Gyasi","hitman, mysterious woman, washington state, contract killer, hunting lodge","A legendary but retired hit man lives in peace and isolation in the barren North American wilderness. When he rescues a woman from a snowmobiling accident, he soon discovers that she's harboring a secret that forces him to return to his lethal ways.",405,en,FR
Iron Sky: The Coming Race,2019,"Action, Comedy, Fantasy, Science Fiction",5.1,7.918,93,Timo Vuorensola,Dalan Musson,"Lara Rossi, Vladimir Burlakov, Kit Dale","moon, nazi, post-apocalyptic future, sequel, alien, death of mother, nazi occupation, adam and eve, adolf hitler","29 years after the events of Iron Sky, the former Nazi Moonbase has become the last refuge of mankind. Earth was devastated by a nuclear war, but buried deep under the wasteland lies a power that could save the last of humanity - or destroy it once and for all. An old enemy leads our heroes on an adventure into the Hollow Earth. To save humanity, they must battle the Vril, an ancient shapeshifting reptilian race, and their army of dinosaurs.",406,en,FI
Zombie Tidal Wave,2019,"Action, Adventure, Science Fiction, Horror, Thriller",4.5,7.442,86,Anthony C. Ferrante,,"Ian Ziering, Erich Chikashi Linzbichler, Shelton Jolivette",,A fisherman contends with an ocean-borne outbreak that threatens his seaside island community.,55,en,US
AquaSlash,2019,"Horror, Comedy",4.1,7.448,72,Renaud Gauthier,,"Nicolas Fontaine, Brittany Drisdelle, Madeline Harvey","graduation, water park, objectification","Thrills, Chills and Screwball-Comedy meet Tiny Bikinis and G o R y  dismemberment in this Chlorine & Blood drenched Murder-Mystery.",170,en,"CA, US"
Cats,2019,"Fantasy, Comedy, Drama",4.1,7.36,110,Tom Hooper,,"Francesca Hayward, Judi Dench, Idris Elba","dance, cat, musical, based on play or musical, resurrection, based on song, poem or rhyme, vignette, pathetic, so bad it’s good, disapproving, disheartening, ridiculous",A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,983,en,US
I Spit on Your Grave: Déjà Vu,2019,"Thriller, Horror",2.951,7.678,148,Meir Zarchi,Meir Zarchi,"Camille Keaton, Jamie Bernadette, Maria Olsen","rape, sequel, revenge, rape and revenge","Following her rape, Jennifer Hills wrote a bestselling account of her ordeal and of the controversial trial in which she was accused of taking the law into her own hands and brutally killing her assailants. In the small town where the rape and revenge took place, the relatives of the rapists she killed are furious that the court declared her not guilty and resolve to take justice into their own hands.",123,en,US
