Title,Year,Genres,Rating,Popularity,Runtime,Director,Writer,Actors,Keywords,Plot,Ratings Amount,Language,Country
Mirrors 2,2010,"Horror, Mystery, Fantasy",5.5,7.228,86,Víctor García,,"Nick Stahl, William Katt, Emmanuelle Vaugier","affectation, death, aggressive, cautionary, admiring, adoring, ambiguous, ambivalent, antagonistic, cliché, dubious","When Max, who is recovering from a traumatic accident, takes a job as a nighttime security guard, he begins to see visions of a young mysterious woman in the store's mirror.",411,en,US
Stomp the Yard 2: Homecoming,2010,"Drama, Music",5.5,7.302,90,Rob Hardy,Albert Leon,"Kiely Williams, Tika Sumpter, Stephen 'tWitch' Boss","dance, stomp","Chance Harris looks to find a balance between his school, work, relationships and opportunity to perform at the nationally televised step competition during homecoming weekend at Truth University.",104,en,US
Cop Out,2010,"Action, Comedy, Crime",5.5,7.881,107,Kevin Smith,Robb Cullen,"Bruce Willis, Tracy Morgan, Seann William Scott","daughter, new york city, police, money laundering, locked in trunk of car, undercover cop, baseball card, wedding, police officer, duringcreditsstinger","Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites—especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time and without any backup—except for each other.",1516,en,US
A Nightmare on Elm Street,2010,"Horror, Mystery, Thriller",5.5,10.818,95,Samuel Bayer,,"Jackie Earle Haley, Kyle Gallner, Rooney Mara","pedophilia, dreams, supernatural, remake, revenge, slasher, reboot, franchise","The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl, a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer.",2724,en,US
Tooth Fairy,2010,"Comedy, Family, Fantasy",5.466,8.345,101,Michael Lembeck,,"Dwayne Johnson, Stephen Merchant, Ashley Judd","fairy, ice hockey, tooth fairy, tooth, duringcreditsstinger, wings","When minor-league hockey player Derek Thompson -- who has a penchant for knocking out his opponents' teeth every time he plays -- disillusions a fan, he is sentenced to a stint for one week as a bona fide, tutu-clad, real-life tooth fairy. Soon, Derek is inspired to rekindle his youthful dreams.",1994,en,"CA, US"
Piranha 3D,2010,"Comedy, Horror",5.4,11.143,88,Alexandre Aja,Josh Stolberg,"Elisabeth Shue, Jerry O'Connell, Steven R. McQueen","yacht, grave, film in film, scuba diving, creature, piranha, spring break, man eating monster, aftercreditsstinger, ghoulish","Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",2234,en,US
MacGruber,2010,"Action, Comedy",5.4,7.116,90,Jorma Taccone,Will Forte,"Will Forte, Kristen Wiig, Ryan Phillippe","parody, aftercreditsstinger, duringcreditsstinger","Ex-special operative MacGruber is called back into action to take down his archenemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, DC.",553,en,US
Tekken,2010,"Crime, Drama, Action, Thriller, Science Fiction",5.372,7.29,92,Dwight H. Little,Alan B. McElroy,"Jonathan Patrick Foo, Kelly Overton, Cary-Hiroyuki Tagawa","martial arts, dystopia, based on video game, martial arts tournament, 2030s","In the year of 2039, after World Wars destroy much of the civilization as we know it, territories are no longer run by governments, but by corporations; the mightiest of which is the Mishima Zaibatsu. In order to placate the seething masses of this dystopia, Mishima sponsors Tekken, a tournament in which fighters battle until only one is left standing.",690,en,US
How Do You Know,2010,"Comedy, Drama, Romance",5.306,7.603,121,James L. Brooks,James L. Brooks,"Reese Witherspoon, Paul Rudd, Owen Wilson","love triangle, baseball, aftercreditsstinger","After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",991,en,US
Vanishing on 7th Street,2010,"Mystery, Horror, Thriller",5.3,7.123,92,Brad Anderson,Anthony Jaswinski,"Hayden Christensen, Thandiwe Newton, John Leguizamo","sunrise, darkness, light, flashlight, hospital, power outage, church, candle, detroit, michigan, roanoke","A mysterious global blackout yields countless populations to simply vanish, leaving only their clothes and possessions behind. A small handful of survivors band together in a dimly-lit tavern on 7th Street, struggling to combat the apocalyptic horror. Realizing they may in fact be the last people on earth, a dark shadow hones in on them alone.",578,en,US
The Tortured,2010,"Horror, Thriller",5.292,5.515,79,Rob Lieberman,Marek Posival,"Erika Christensen, Jesse Metcalfe, Bill Moseley","husband wife relationship, loss of loved one, child murder, death of son","An upper-middle-class couple's life is destroyed when their only child is kidnapped and killed. Obsessed with revenge, the couple seizes an opportunity to kidnap the killer.",159,en,"CA, US"
And Soon the Darkness,2010,"Mystery, Thriller",5.214,7.109,91,Marcos Efron,,"Amber Heard, Odette Annable, Karl Urban","kidnapping, remake, murder, argentina, torture","When two American girls on a bike trip in a remote part of Argentina split up and one of them goes missing, the other must find her before her worst fears are realized.",378,en,US
Gulliver's Travels,2010,"Family, Comedy, Adventure, Fantasy",5.202,8.315,85,Rob Letterman,,"Jack Black, Jason Segel, Emily Blunt","princess, journalist, forbidden love, royal court","Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens.",2413,en,US
Cats & Dogs: The Revenge of Kitty Galore,2010,"Family, Adventure, Comedy, Fantasy, Action, Animation",5.2,7.505,82,Brad Peyton,Ron J. Friedman,"James Marsden, Nick Nolte, Christina Applegate","torture, aftercreditsstinger, duringcreditsstinger",The ongoing war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.,643,en,"AU, US"
Lake Placid 3,2010,"Horror, Action, Science Fiction, Thriller",5.1,7.267,93,Griff Furst,,"Colin Ferguson, Yancy Butler, Kirsty Mitchell","crocodile, creature, crocodile attack, animal horror","A game warden moves his family to Lake Placid, once the site of deadly crocodile attacks. Locals assure him the crocs are gone, but his mischievous young son finds a few baby crocs and begins feeding them. They quickly grow into very big adults and start attacking the game warden's family and nearby town.",235,en,US
Wild Things: Foursome,2010,"Crime, Drama, Mystery",5.1,7.585,92,Andy Hurst,Monty Featherstone,"Jillian Murray, Marnette Patterson, Ashley Parker Angel","bisexuality, group sex, high school student, death",A murdered hotel millionaire's son finds himself tangled up in a game of seduction and murder after a raunchy night with three beautiful women.,106,en,US
The Nutcracker,2010,"Music, Fantasy, Family, Adventure",5.1,7.134,108,Andrei Konchalovsky,Andrei Konchalovsky,"Elle Fanning, Nathan Lane, John Turturro","nazi, fairy, musical, based on play or musical, albert einstein, ballet, vienna, austria, doll, rat, 1920s, russian ballet, 20th century, nutcracker","In 1920s Vienna, a young girl receives a magical doll on Christmas Eve.",189,en,"HU, GB"
Furry Vengeance,2010,"Family, Comedy",5.021,7.644,92,Roger Kumble,Michael Carnes,"Brendan Fraser, Brooke Shields, Ken Jeong","bear, animals, aftercreditsstinger, duringcreditsstinger, real estate, land developer, real estate developer","When real estate developer Dan Sanders finalizes plans to level a swath of pristine Oregon forest to make way for a soulless housing subdivision, a band of woodland creatures rises up to throw a monkey wrench into the greedy scheme. Just how much mischief from the furry critters can the businessman take before he calls it quits?",605,en,US
30 Days of Night: Dark Days,2010,"Horror, Thriller",5.0,7.587,92,Ben Ketai,,"Kiele Sanchez, Mia Kirshner, Diora Baird","hero, vampire, supernatural, based on comic, rivalry, revenge, interrogation, wrist slitting, coughing blood, burnt body, corrupt agent, death of husband, escapade, imaginary, deadly, track down","After surviving the incidents in Barrow, Alaska, Stella Olemaun relocates to Los Angeles, where she intentionally attracts the attention of the local vampire population in order to avenge the death of her husband, Eben.",524,en,US
Skyline,2010,"Science Fiction, Action, Thriller",5.0,7.643,92,Greg Strause,Liam O'Donnell,"Eric Balfour, Scottie Thompson, David Zayas","missile, transformation, light, giant monster, alien, unfaithfulness, fireplace, los angeles, california, alien invasion, cell phone, rooftop, pregnant woman, group of friends, boyfriend girlfriend relationship, duringcreditsstinger, alien monster, alien creature, spaceship, apartment, party, giant creature, suspense, blue light, exposed brain","When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",1636,en,US
Titanic II,2010,"Action, Thriller, Romance, Adventure",5.0,12.26,90,Shane van Dyke,Shane van Dyke,"Shane van Dyke, Marie Westbrook, Bruce Davison",,"On the 100th anniversary of the original voyage, a modern luxury liner christened ""Titanic 2,"" follows the path of its namesake. But when a tsunami hurls an ice berg into the new ship's path, the passengers and crew must fight to avoid a similar fate.",424,en,US
Jonah Hex,2010,"Action, Western, Drama, Fantasy, Thriller",4.9,7.752,82,Jimmy Hayward,,"Josh Brolin, John Malkovich, Megan Fox","gunslinger, hell, comic book, based on comic, facial scar, death, confederate, tomahawk","Gunslinger Jonah Hex is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull, a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child.",1441,en,US
The Last Airbender,2010,"Action, Adventure, Fantasy",4.6,11.327,103,M. Night Shyamalan,M. Night Shyamalan,"Noah Ringer, Dev Patel, Nicola Peltz Beckham","fire, kingdom, war ship, village, prince, arrest, based on cartoon, attack, air, spirit, domination, cheering, burlesque, disapproving, disdainful, forceful","The story follows the adventures of Aang, a young successor to a long line of Avatars, who must put his childhood ways aside and stop the Fire Nation from enslaving the Water, Earth and Air nations.",4004,en,US
Milf,2010,Comedy,4.5,7.105,88,Scott Wheeler,,"Jack Cullison, Philip Marlatt, Joseph Booton","duringcreditsstinger, american pie",A group of nerdy college guys who can't seem to connect with girls their own age discover the excitement of hooking up with sexy older women.,88,en,US
Nude Nuns with Big Guns,2010,"Thriller, Action, Comedy",4.4,7.183,90,Joseph Guzman,,"Asun Ortega, Bill Oberst Jr., Ivet Corvea","nun, gun, drug trafficking, exploitation, revenge, violent death, motorcycle gang, drugs, motorcycle chase, roman catholic church","Upon taking her vows to become a nun, Sister Sarah is abused, brainwashed and also drugged into submission by the corrupt clergy. On the verge of her own death from a lethal dose of drugs, Sister Sarah receives a message from God telling her to take vengeance on all those who did wrong to her. Armed with God's will and an arsenal of big guns, she dispenses Judgment Day on her former tormentors. When the church hires the merciless motorcycle gang ""Los Muertos"" to track down and to kill her they soon realize that this sister is one bad mother.",136,en,US
Vampires Suck,2010,"Comedy, Fantasy",4.3,7.958,84,Jason Friedberg,Aaron Seltzer,"Jenn Proske, Matt Lanter, Chris Riggi","high school, vampire, parody, spoof, prom, horror spoof, duringcreditsstinger","Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who treats her like a child. Meanwhile, Becca's friends contend with their own romantic issues – all of which collide at the prom.",1298,en,US
The Presence,2010,"Drama, Horror, Thriller",4.3,5.116,83,Tom Provost,Tom Provost,"Mira Sorvino, Shane West, Justin Kirk","depressing, baffled","In this darkly romantic ghost story, a woman travels to an isolated cabin where she is stalked by an apparition who inhabits her space as his own. With the unexpected arrival of the woman’s boyfriend, the dark spirit’s haunting grows obsessive. Soon the woman begins to exhibit weirdly irrational behavior as the thin line between sanity and possession begins to unravel. Is she battling her inner demons, or is a much darker presence threatening them all?",75,en,US
Tabu,2010,,2.0,18.857,25,Jean-Julien Collette,,"Sandrine André, Tony Denman, Warre Borgmans",,"Young musician goes on vacation with his family. He meets an older woman there, they fall in love and spend a passionate night together. The next day, his family has something shocking to tell him.",1,en,BE
